date,region,category,ticket_count
2026-06-11,East Region,return_request,10
2026-06-11,East Region,other,35
2026-06-11,North Region,checkout_error,8
2026-06-11,North Region,shipping_query,21
2026-06-11,North Region,return_request,13
2026-06-11,North Region,other,40
2026-06-12,East Region,checkout_error,9
2026-06-12,East Region,shipping_query,22
2026-06-12,East Region,return_request,12
2026-06-12,East Region,other,40
2026-06-12,North Region,checkout_error,7
2026-06-12,North Region,shipping_query,19
2026-06-12,North Region,return_request,16
2026-06-12,North Region,other,42
2026-06-13,East Region,checkout_error,5
2026-06-13,East Region,shipping_query,26
2026-06-13,East Region,return_request,12
2026-06-13,East Region,other,41
2026-06-13,North Region,checkout_error,8
2026-06-13,North Region,shipping_query,24
2026-06-13,North Region,return_request,14
2026-06-13,North Region,other,29
2026-06-14,East Region,checkout_error,10
2026-06-14,East Region,shipping_query,17
2026-06-14,East Region,return_request,13
2026-06-14,East Region,other,36
2026-06-14,North Region,checkout_error,8
2026-06-14,North Region,shipping_query,19
2026-06-14,North Region,return_request,14
2026-06-14,North Region,other,32
2026-06-15,East Region,checkout_error,4
2026-06-15,East Region,shipping_query,19
2026-06-15,East Region,return_request,18
2026-06-15,East Region,other,33
2026-06-15,North Region,checkout_error,7
2026-06-15,North Region,shipping_query,27
2026-06-15,North Region,return_request,16
2026-06-15,North Region,other,32
2026-06-16,East Region,checkout_error,8
2026-06-16,East Region,shipping_query,19
2026-06-16,East Region,return_request,13
2026-06-16,East Region,other,37
2026-06-16,North Region,checkout_error,8
2026-06-16,North Region,shipping_query,21
2026-06-16,North Region,return_request,19
2026-06-16,North Region,other,38
2026-06-17,East Region,checkout_error,11
2026-06-17,East Region,shipping_query,19
2026-06-17,East Region,return_request,16
2026-06-17,East Region,other,30
2026-06-17,North Region,checkout_error,4
2026-06-17,North Region,shipping_query,22
2026-06-17,North Region,return_request,9
2026-06-17,North Region,other,41
2026-06-18,East Region,checkout_error,6
2026-06-18,East Region,shipping_query,20
2026-06-18,East Region,return_request,15
2026-06-18,East Region,other,33
2026-06-18,North Region,checkout_error,5
2026-06-18,North Region,shipping_query,27
2026-06-18,North Region,return_request,18
2026-06-18,North Region,other,35
2026-06-19,East Region,checkout_error,8
2026-06-19,East Region,shipping_query,25
2026-06-19,East Region,return_request,15
2026-06-19,East Region,other,36
2026-06-19,North Region,checkout_error,6
2026-06-19,North Region,shipping_query,18
2026-06-19,North Region,return_request,15
2026-06-19,North Region,other,37
2026-06-20,East Region,checkout_error,7
2026-06-20,East Region,shipping_query,24
2026-06-20,East Region,return_request,16
2026-06-20,East Region,other,37
2026-06-20,North Region,checkout_error,6
2026-06-20,North Region,shipping_query,23
2026-06-20,North Region,return_request,12
2026-06-20,North Region,other,29
2026-06-21,East Region,checkout_error,7
2026-06-21,East Region,shipping_query,19
2026-06-21,East Region,return_request,17
2026-06-21,East Region,other,38
2026-06-21,North Region,checkout_error,8
2026-06-21,North Region,shipping_query,19
2026-06-21,North Region,return_request,16
2026-06-21,North Region,other,37
2026-06-22,East Region,checkout_error,8
2026-06-22,East Region,shipping_query,18
2026-06-22,East Region,return_request,12
2026-06-22,East Region,other,40
2026-06-22,North Region,checkout_error,7
2026-06-22,North Region,shipping_query,26
2026-06-22,North Region,return_request,16
2026-06-22,North Region,other,38
2026-06-23,East Region,checkout_error,7
2026-06-23,East Region,shipping_query,22
2026-06-23,East Region,return_request,12
2026-06-23,East Region,other,34
2026-06-23,North Region,checkout_error,8
2026-06-23,North Region,shipping_query,20
2026-06-23,North Region,return_request,20
2026-06-23,North Region,other,40
2026-06-24,East Region,checkout_error,6
2026-06-24,East Region,shipping_query,24
2026-06-24,East Region,return_request,13
2026-06-24,East Region,other,34
2026-06-24,North Region,checkout_error,9
2026-06-24,North Region,shipping_query,17
2026-06-24,North Region,return_request,9
2026-06-24,North Region,other,40
2026-06-25,East Region,checkout_error,7
2026-06-25,East Region,shipping_query,27
2026-06-25,East Region,return_request,11
2026-06-25,East Region,other,32
2026-06-25,North Region,checkout_error,7
2026-06-25,North Region,shipping_query,23
2026-06-25,North Region,return_request,13
2026-06-25,North Region,other,24
2026-06-26,East Region,checkout_error,6
2026-06-26,East Region,shipping_query,12
2026-06-26,East Region,return_request,17
2026-06-26,East Region,other,41
2026-06-26,North Region,checkout_error,7
2026-06-26,North Region,shipping_query,15
2026-06-26,North Region,return_request,13
2026-06-26,North Region,other,31
2026-06-27,East Region,checkout_error,3
2026-06-27,East Region,shipping_query,21
2026-06-27,East Region,return_request,9
2026-06-27,East Region,other,31
2026-06-27,North Region,checkout_error,8
2026-06-27,North Region,shipping_query,20
2026-06-27,North Region,return_request,11
2026-06-27,North Region,other,34
2026-06-28,East Region,checkout_error,9
2026-06-28,East Region,shipping_query,28
2026-06-28,East Region,return_request,17
2026-06-28,East Region,other,31
2026-06-28,North Region,checkout_error,8
2026-06-28,North Region,shipping_query,19
2026-06-28,North Region,return_request,11
2026-06-28,North Region,other,28
2026-06-29,East Region,checkout_error,8
2026-06-29,East Region,shipping_query,32
2026-06-29,East Region,return_request,13
2026-06-29,East Region,other,40
2026-06-29,North Region,checkout_error,8
2026-06-29,North Region,shipping_query,24
2026-06-29,North Region,return_request,16
2026-06-29,North Region,other,34
2026-06-30,East Region,checkout_error,5
2026-06-30,East Region,shipping_query,18
2026-06-30,East Region,return_request,14
2026-06-30,East Region,other,38
2026-06-30,North Region,checkout_error,6
2026-06-30,North Region,shipping_query,24
2026-06-30,North Region,return_request,17
2026-06-30,North Region,other,32
2026-07-01,East Region,checkout_error,6
2026-07-01,East Region,shipping_query,17
2026-07-01,East Region,return_request,17
2026-07-01,East Region,other,36
2026-07-01,North Region,checkout_error,8
2026-07-01,North Region,shipping_query,26
2026-07-01,North Region,return_request,15
2026-07-01,North Region,other,35
2026-07-02,East Region,checkout_error,5
2026-07-02,East Region,shipping_query,29
2026-07-02,East Region,return_request,18
2026-07-02,East Region,other,33
2026-07-02,North Region,checkout_error,9
2026-07-02,North Region,shipping_query,15
2026-07-02,North Region,return_request,15
2026-07-02,North Region,other,35
2026-07-03,East Region,checkout_error,8
2026-07-03,East Region,shipping_query,25
2026-07-03,East Region,return_request,17
2026-07-03,East Region,other,43
2026-07-03,North Region,checkout_error,6
2026-07-03,North Region,shipping_query,23
2026-07-03,North Region,return_request,15
2026-07-03,North Region,other,43
2026-07-04,East Region,checkout_error,6
2026-07-04,East Region,shipping_query,17
2026-07-04,East Region,return_request,14
2026-07-04,East Region,other,35
2026-07-04,North Region,checkout_error,10
2026-07-04,North Region,shipping_query,28
2026-07-04,North Region,return_request,17
2026-07-04,North Region,other,39
2026-07-05,East Region,checkout_error,8
2026-07-05,East Region,shipping_query,16
2026-07-05,East Region,return_request,14
2026-07-05,East Region,other,32
2026-07-05,North Region,checkout_error,6
2026-07-05,North Region,shipping_query,18
2026-07-05,North Region,return_request,9
2026-07-05,North Region,other,39
2026-07-06,East Region,checkout_error,9
2026-07-06,East Region,shipping_query,23
2026-07-06,East Region,return_request,18
2026-07-06,East Region,other,44
2026-07-06,North Region,checkout_error,9
2026-07-06,North Region,shipping_query,12
2026-07-06,North Region,return_request,12
2026-07-06,North Region,other,26
2026-07-07,East Region,checkout_error,6
2026-07-07,East Region,shipping_query,16
2026-07-07,East Region,return_request,13
2026-07-07,East Region,other,39
2026-07-07,North Region,checkout_error,9
2026-07-07,North Region,shipping_query,22
2026-07-07,North Region,return_request,13
2026-07-07,North Region,other,36
2026-07-08,East Region,checkout_error,9
2026-07-08,East Region,shipping_query,19
2026-07-08,East Region,return_request,13
2026-07-08,East Region,other,28
2026-07-08,North Region,checkout_error,4
2026-07-08,North Region,shipping_query,18
2026-07-08,North Region,return_request,14
2026-07-08,North Region,other,33
2026-07-09,East Region,checkout_error,7
2026-07-09,East Region,shipping_query,18
2026-07-09,East Region,return_request,12
2026-07-09,East Region,other,30
2026-07-09,North Region,checkout_error,5
2026-07-09,North Region,shipping_query,21
2026-07-09,North Region,return_request,11
2026-07-09,North Region,other,19
2026-07-10,East Region,checkout_error,7
2026-07-10,East Region,shipping_query,26
2026-07-10,East Region,return_request,21
2026-07-10,East Region,other,41
2026-07-10,North Region,checkout_error,8
2026-07-10,North Region,shipping_query,20
2026-07-10,North Region,return_request,15
2026-07-10,North Region,other,26
2026-07-11,East Region,checkout_error,9
2026-07-11,East Region,shipping_query,25
2026-07-11,East Region,return_request,19
2026-07-11,East Region,other,33
2026-07-11,North Region,checkout_error,9
2026-07-11,North Region,shipping_query,23
2026-07-11,North Region,return_request,11
2026-07-11,North Region,other,46
2026-07-12,East Region,checkout_error,12
2026-07-12,East Region,shipping_query,18
2026-07-12,East Region,return_request,14
2026-07-12,East Region,other,35
2026-07-12,North Region,checkout_error,9
2026-07-12,North Region,shipping_query,27
2026-07-12,North Region,return_request,20
2026-07-12,North Region,other,27
2026-07-13,East Region,checkout_error,7
2026-07-13,East Region,shipping_query,26
2026-07-13,East Region,return_request,13
2026-07-13,East Region,other,33
2026-07-13,North Region,checkout_error,8
2026-07-13,North Region,shipping_query,16
2026-07-13,North Region,return_request,16
2026-07-13,North Region,other,40
2026-07-14,East Region,checkout_error,7
2026-07-14,East Region,shipping_query,27
2026-07-14,East Region,return_request,15
2026-07-14,East Region,other,40
2026-07-14,North Region,checkout_error,6
2026-07-14,North Region,shipping_query,17
2026-07-14,North Region,return_request,13
2026-07-14,North Region,other,43
2026-07-15,East Region,checkout_error,6
2026-07-15,East Region,shipping_query,20
2026-07-15,East Region,return_request,15
2026-07-15,East Region,other,41
2026-07-15,North Region,checkout_error,7
2026-07-15,North Region,shipping_query,23
2026-07-15,North Region,return_request,14
2026-07-15,North Region,other,40
2026-07-16,East Region,checkout_error,6
2026-07-16,East Region,shipping_query,20
2026-07-16,East Region,return_request,14
2026-07-16,East Region,other,33
2026-07-16,North Region,checkout_error,8
2026-07-16,North Region,shipping_query,22
2026-07-16,North Region,return_request,15
2026-07-16,North Region,other,35
2026-07-17,East Region,checkout_error,8
2026-07-17,East Region,shipping_query,14
2026-07-17,East Region,return_request,20
2026-07-17,East Region,other,44
2026-07-17,North Region,checkout_error,9
2026-07-17,North Region,shipping_query,21
2026-07-17,North Region,return_request,13
2026-07-17,North Region,other,22
2026-07-18,East Region,checkout_error,5
2026-07-18,East Region,shipping_query,20
2026-07-18,East Region,return_request,16
2026-07-18,East Region,other,37
2026-07-18,North Region,checkout_error,7
2026-07-18,North Region,shipping_query,19
2026-07-18,North Region,return_request,14
2026-07-18,North Region,other,27
2026-07-19,East Region,checkout_error,7
2026-07-19,East Region,shipping_query,21
2026-07-19,East Region,return_request,14
2026-07-19,East Region,other,25
2026-07-19,North Region,checkout_error,6
2026-07-19,North Region,shipping_query,27
2026-07-19,North Region,return_request,14
2026-07-19,North Region,other,42
2026-07-20,East Region,checkout_error,13
2026-07-20,East Region,shipping_query,23
2026-07-20,East Region,return_request,13
2026-07-20,East Region,other,39
2026-07-20,North Region,checkout_error,9
2026-07-20,North Region,shipping_query,24
2026-07-20,North Region,return_request,18
2026-07-20,North Region,other,42
2026-07-21,East Region,checkout_error,12
2026-07-21,East Region,shipping_query,21
2026-07-21,East Region,return_request,13
2026-07-21,East Region,other,24
2026-07-21,North Region,checkout_error,6
2026-07-21,North Region,shipping_query,18
2026-07-21,North Region,return_request,9
2026-07-21,North Region,other,36
2026-07-22,East Region,checkout_error,9
2026-07-22,East Region,shipping_query,20
2026-07-22,East Region,return_request,18
2026-07-22,East Region,other,35
2026-07-22,North Region,checkout_error,9
2026-07-22,North Region,shipping_query,26
2026-07-22,North Region,return_request,9
2026-07-22,North Region,other,30
2026-07-23,East Region,checkout_error,5
2026-07-23,East Region,shipping_query,20
2026-07-23,East Region,return_request,10
2026-07-23,East Region,other,30
2026-07-23,North Region,checkout_error,4
2026-07-23,North Region,shipping_query,14
2026-07-23,North Region,return_request,15
2026-07-23,North Region,other,37
2026-07-24,East Region,checkout_error,11
2026-07-24,East Region,shipping_query,22
2026-07-24,East Region,return_request,17
2026-07-24,East Region,other,38
2026-07-24,North Region,checkout_error,6
2026-07-24,North Region,shipping_query,14
2026-07-24,North Region,return_request,14
2026-07-24,North Region,other,34
2026-07-25,East Region,checkout_error,6
2026-07-25,East Region,shipping_query,18
2026-07-25,East Region,return_request,15
2026-07-25,East Region,other,37
2026-07-25,North Region,checkout_error,12
2026-07-25,North Region,shipping_query,31
2026-07-25,North Region,return_request,21
2026-07-25,North Region,other,35
2026-07-26,East Region,checkout_error,9
2026-07-26,East Region,shipping_query,28
2026-07-26,East Region,return_request,11
2026-07-26,East Region,other,39
2026-07-26,North Region,checkout_error,5
2026-07-26,North Region,shipping_query,17
2026-07-26,North Region,return_request,10
2026-07-26,North Region,other,33
2026-07-27,East Region,checkout_error,9
2026-07-27,East Region,shipping_query,23
2026-07-27,East Region,return_request,16
2026-07-27,East Region,other,33
2026-07-27,North Region,checkout_error,6
2026-07-27,North Region,shipping_query,19
2026-07-27,North Region,return_request,16
2026-07-27,North Region,other,41
2026-07-28,East Region,checkout_error,5
2026-07-28,East Region,shipping_query,24
2026-07-28,East Region,return_request,19
2026-07-28,East Region,other,46
2026-07-28,North Region,checkout_error,6
2026-07-28,North Region,shipping_query,24
2026-07-28,North Region,return_request,19
2026-07-28,North Region,other,37
2026-07-29,East Region,checkout_error,7
2026-07-29,East Region,shipping_query,18
2026-07-29,East Region,return_request,13
2026-07-29,East Region,other,34
2026-07-29,North Region,checkout_error,9
2026-07-29,North Region,shipping_query,21
2026-07-29,North Region,return_request,13
2026-07-29,North Region,other,51
2026-07-30,East Region,checkout_error,12
2026-07-30,East Region,shipping_query,23
2026-07-30,East Region,return_request,17
2026-07-30,East Region,other,31
2026-07-30,North Region,checkout_error,7
2026-07-30,North Region,shipping_query,25
2026-07-30,North Region,return_request,18
2026-07-30,North Region,other,29
2026-07-31,East Region,checkout_error,7
2026-07-31,East Region,shipping_query,31
2026-07-31,East Region,return_request,10
2026-07-31,East Region,other,44
2026-07-31,North Region,checkout_error,9
2026-07-31,North Region,shipping_query,27
2026-07-31,North Region,return_request,12
2026-07-31,North Region,other,26
2026-08-01,East Region,checkout_error,5
2026-08-01,East Region,shipping_query,20
2026-08-01,East Region,return_request,16
2026-08-01,East Region,other,38
2026-08-01,North Region,checkout_error,8
2026-08-01,North Region,shipping_query,23
2026-08-01,North Region,return_request,17
2026-08-01,North Region,other,36
2026-08-02,East Region,checkout_error,10
2026-08-02,East Region,shipping_query,13
2026-08-02,East Region,return_request,13
2026-08-02,East Region,other,25
2026-08-02,North Region,checkout_error,8
2026-08-02,North Region,shipping_query,15
2026-08-02,North Region,return_request,15
2026-08-02,North Region,other,41
2026-08-03,East Region,checkout_error,5
2026-08-03,East Region,shipping_query,24
2026-08-03,East Region,return_request,9
2026-08-03,East Region,other,41
2026-08-03,North Region,checkout_error,7
2026-08-03,North Region,shipping_query,25
2026-08-03,North Region,return_request,17
2026-08-03,North Region,other,37
2026-08-04,East Region,checkout_error,7
2026-08-04,East Region,shipping_query,28
2026-08-04,East Region,return_request,11
2026-08-04,East Region,other,35
2026-08-04,North Region,checkout_error,10
2026-08-04,North Region,shipping_query,20
2026-08-04,North Region,return_request,16
2026-08-04,North Region,other,41
2026-08-05,East Region,checkout_error,7
2026-08-05,East Region,shipping_query,18
2026-08-05,East Region,return_request,9
2026-08-05,East Region,other,23
2026-08-05,North Region,checkout_error,6
2026-08-05,North Region,shipping_query,31
2026-08-05,North Region,return_request,11
2026-08-05,North Region,other,27
2026-08-06,East Region,checkout_error,5
2026-08-06,East Region,shipping_query,18
2026-08-06,East Region,return_request,13
2026-08-06,East Region,other,35
2026-08-06,North Region,checkout_error,8
2026-08-06,North Region,shipping_query,22
2026-08-06,North Region,return_request,10
2026-08-06,North Region,other,19
2026-08-07,East Region,checkout_error,6
2026-08-07,East Region,shipping_query,20
2026-08-07,East Region,return_request,14
2026-08-07,East Region,other,28
2026-08-07,North Region,checkout_error,10
2026-08-07,North Region,shipping_query,20
2026-08-07,North Region,return_request,14
2026-08-07,North Region,other,37
2026-08-08,East Region,checkout_error,5
2026-08-08,East Region,shipping_query,25
2026-08-08,East Region,return_request,11
2026-08-08,East Region,other,42
2026-08-08,North Region,checkout_error,5
2026-08-08,North Region,shipping_query,24
2026-08-08,North Region,return_request,15
2026-08-08,North Region,other,41
2026-08-09,East Region,checkout_error,6
2026-08-09,East Region,shipping_query,11
2026-08-09,East Region,return_request,13
2026-08-09,East Region,other,38
2026-08-09,North Region,checkout_error,6
2026-08-09,North Region,shipping_query,24
2026-08-09,North Region,return_request,8
2026-08-09,North Region,other,38
2026-08-10,East Region,checkout_error,8
2026-08-10,East Region,shipping_query,19
2026-08-10,East Region,return_request,19
2026-08-10,East Region,other,40
2026-08-10,North Region,checkout_error,8
2026-08-10,North Region,shipping_query,26
2026-08-10,North Region,return_request,16
2026-08-10,North Region,other,44
2026-08-11,East Region,checkout_error,8
2026-08-11,East Region,shipping_query,21
2026-08-11,East Region,return_request,10
2026-08-11,East Region,other,40
2026-08-11,North Region,checkout_error,4
2026-08-11,North Region,shipping_query,21
2026-08-11,North Region,return_request,9
2026-08-11,North Region,other,38
2026-08-12,East Region,checkout_error,5
2026-08-12,East Region,shipping_query,24
2026-08-12,East Region,return_request,14
2026-08-12,East Region,other,35
2026-08-12,North Region,checkout_error,7
2026-08-12,North Region,shipping_query,15
2026-08-12,North Region,return_request,13
2026-08-12,North Region,other,38
2026-08-13,East Region,checkout_error,9
2026-08-13,East Region,shipping_query,17
2026-08-13,East Region,return_request,10
2026-08-13,East Region,other,27
2026-08-13,North Region,checkout_error,3
2026-08-13,North Region,shipping_query,25
2026-08-13,North Region,return_request,15
2026-08-13,North Region,other,35
2026-08-14,East Region,checkout_error,7
2026-08-14,East Region,shipping_query,16
2026-08-14,East Region,return_request,7
2026-08-14,East Region,other,26
2026-08-14,North Region,checkout_error,7
2026-08-14,North Region,shipping_query,21
2026-08-14,North Region,return_request,15
2026-08-14,North Region,other,27
2026-08-15,East Region,checkout_error,11
2026-08-15,East Region,shipping_query,25
2026-08-15,East Region,return_request,12
2026-08-15,East Region,other,37
2026-08-15,North Region,checkout_error,10
2026-08-15,North Region,shipping_query,24
2026-08-15,North Region,return_request,13
2026-08-15,North Region,other,23
2026-08-16,East Region,checkout_error,5
2026-08-16,East Region,shipping_query,16
2026-08-16,East Region,return_request,10
2026-08-16,East Region,other,33
2026-08-16,North Region,checkout_error,8
2026-08-16,North Region,shipping_query,25
2026-08-16,North Region,return_request,17
2026-08-16,North Region,other,38
2026-08-17,East Region,checkout_error,8
2026-08-17,East Region,shipping_query,26
2026-08-17,East Region,return_request,16
2026-08-17,East Region,other,28
2026-08-17,North Region,checkout_error,6
2026-08-17,North Region,shipping_query,21
2026-08-17,North Region,return_request,11
2026-08-17,North Region,other,34
2026-08-18,East Region,checkout_error,7
2026-08-18,East Region,shipping_query,26
2026-08-18,East Region,return_request,9
2026-08-18,East Region,other,36
2026-08-18,North Region,checkout_error,7
2026-08-18,North Region,shipping_query,24
2026-08-18,North Region,return_request,12
2026-08-18,North Region,other,35
2026-08-19,East Region,checkout_error,9
2026-08-19,East Region,shipping_query,23
2026-08-19,East Region,return_request,9
2026-08-19,East Region,other,44
2026-08-19,North Region,checkout_error,7
2026-08-19,North Region,shipping_query,19
2026-08-19,North Region,return_request,16
2026-08-19,North Region,other,42
2026-08-20,East Region,checkout_error,9
2026-08-20,East Region,shipping_query,21
2026-08-20,East Region,return_request,19
2026-08-20,East Region,other,22
2026-08-20,North Region,checkout_error,5
2026-08-20,North Region,shipping_query,16
2026-08-20,North Region,return_request,14
2026-08-20,North Region,other,40
2026-08-21,East Region,checkout_error,12
2026-08-21,East Region,shipping_query,20
2026-08-21,East Region,return_request,8
2026-08-21,East Region,other,25
2026-08-21,North Region,checkout_error,6
2026-08-21,North Region,shipping_query,15
2026-08-21,North Region,return_request,10
2026-08-21,North Region,other,37
2026-08-22,East Region,checkout_error,4
2026-08-22,East Region,shipping_query,23
2026-08-22,East Region,return_request,16
2026-08-22,East Region,other,39
2026-08-22,North Region,checkout_error,10
2026-08-22,North Region,shipping_query,21
2026-08-22,North Region,return_request,13
2026-08-22,North Region,other,28
2026-08-23,East Region,checkout_error,7
2026-08-23,East Region,shipping_query,17
2026-08-23,East Region,return_request,12
2026-08-23,East Region,other,34
2026-08-23,North Region,checkout_error,7
2026-08-23,North Region,shipping_query,22
2026-08-23,North Region,return_request,14
2026-08-23,North Region,other,31
2026-08-24,East Region,checkout_error,4
2026-08-24,East Region,shipping_query,20
2026-08-24,East Region,return_request,15
2026-08-24,East Region,other,33
2026-08-24,North Region,checkout_error,8
2026-08-24,North Region,shipping_query,22
2026-08-24,North Region,return_request,11
2026-08-24,North Region,other,25
2026-08-25,East Region,checkout_error,7
2026-08-25,East Region,shipping_query,14
2026-08-25,East Region,return_request,16
2026-08-25,East Region,other,32
2026-08-25,North Region,checkout_error,7
2026-08-25,North Region,shipping_query,33
2026-08-25,North Region,return_request,12
2026-08-25,North Region,other,31
2026-08-26,East Region,checkout_error,6
2026-08-26,East Region,shipping_query,22
2026-08-26,East Region,return_request,15
2026-08-26,East Region,other,28
2026-08-26,North Region,checkout_error,10
2026-08-26,North Region,shipping_query,22
2026-08-26,North Region,return_request,12
2026-08-26,North Region,other,27
2025-09-08,East Region,checkout_error,13
2025-09-08,East Region,shipping_query,18
2025-09-08,East Region,return_request,13
2025-09-08,East Region,other,30
2025-09-08,North Region,checkout_error,7
2025-09-08,North Region,shipping_query,21
2025-09-08,North Region,return_request,11
2025-09-08,North Region,other,30
2025-09-09,East Region,checkout_error,8
2025-09-09,East Region,shipping_query,24
2025-09-09,East Region,return_request,10
2025-09-09,East Region,other,29
2025-09-09,North Region,checkout_error,13
2025-09-09,North Region,shipping_query,17
2025-09-09,North Region,return_request,15
2025-09-09,North Region,other,30
2025-09-10,East Region,checkout_error,7
2025-09-10,East Region,shipping_query,25
2025-09-10,East Region,return_request,10
2025-09-10,East Region,other,30
2025-09-10,North Region,checkout_error,9
2025-09-10,North Region,shipping_query,22
2025-09-10,North Region,return_request,14
2025-09-10,North Region,other,40
2025-09-11,East Region,checkout_error,8
2025-09-11,East Region,shipping_query,18
2025-09-11,East Region,return_request,12
2025-09-11,East Region,other,26
2025-09-11,North Region,checkout_error,5
2025-09-11,North Region,shipping_query,20
2025-09-11,North Region,return_request,17
2025-09-11,North Region,other,30
2025-09-12,East Region,checkout_error,10
2025-09-12,East Region,shipping_query,23
2025-09-12,East Region,return_request,14
2025-09-12,East Region,other,29
2025-09-12,North Region,checkout_error,6
2025-09-12,North Region,shipping_query,22
2025-09-12,North Region,return_request,15
2025-09-12,North Region,other,34
2025-09-13,East Region,checkout_error,4
2025-09-13,East Region,shipping_query,27
2025-09-13,East Region,return_request,13
2025-09-13,East Region,other,41
2025-09-13,North Region,checkout_error,7
2025-09-13,North Region,shipping_query,14
2025-09-13,North Region,return_request,11
2025-09-13,North Region,other,35
2025-09-14,East Region,checkout_error,9
2025-09-14,East Region,shipping_query,17
2025-09-14,East Region,return_request,15
2025-09-14,East Region,other,32
2025-09-14,North Region,checkout_error,9
2025-09-14,North Region,shipping_query,24
2025-09-14,North Region,return_request,11
2025-09-14,North Region,other,27
2025-09-15,East Region,checkout_error,12
2025-09-15,East Region,shipping_query,22
2025-09-15,East Region,return_request,12
2025-09-15,East Region,other,33
2025-09-15,North Region,checkout_error,4
2025-09-15,North Region,shipping_query,11
2025-09-15,North Region,return_request,12
2025-09-15,North Region,other,43
2025-09-16,East Region,checkout_error,7
2025-09-16,East Region,shipping_query,26
2025-09-16,East Region,return_request,16
2025-09-16,East Region,other,35
2025-09-16,North Region,checkout_error,5
2025-09-16,North Region,shipping_query,19
2025-09-16,North Region,return_request,12
2025-09-16,North Region,other,32
2025-09-17,East Region,checkout_error,9
2025-09-17,East Region,shipping_query,17
2025-09-17,East Region,return_request,14
2025-09-17,East Region,other,40
2025-09-17,North Region,checkout_error,7
2025-09-17,North Region,shipping_query,27
2025-09-17,North Region,return_request,16
2025-09-17,North Region,other,31
2025-09-18,East Region,checkout_error,7
2025-09-18,East Region,shipping_query,17
2025-09-18,East Region,return_request,17
2025-09-18,East Region,other,29
2025-09-18,North Region,checkout_error,8
2025-09-18,North Region,shipping_query,20
2025-09-18,North Region,return_request,11
2025-09-18,North Region,other,33
2025-09-19,East Region,checkout_error,9
2025-09-19,East Region,shipping_query,24
2025-09-19,East Region,return_request,9
2025-09-19,East Region,other,31
2025-09-19,North Region,checkout_error,10
2025-09-19,North Region,shipping_query,16
2025-09-19,North Region,return_request,12
2025-09-19,North Region,other,32
2025-09-20,East Region,checkout_error,7
2025-09-20,East Region,shipping_query,22
2025-09-20,East Region,return_request,15
2025-09-20,East Region,other,30
2025-09-20,North Region,checkout_error,7
2025-09-20,North Region,shipping_query,17
2025-09-20,North Region,return_request,18
2025-09-20,North Region,other,35
2025-09-21,East Region,checkout_error,10
2025-09-21,East Region,shipping_query,18
2025-09-21,East Region,return_request,15
2025-09-21,East Region,other,38
2025-09-21,North Region,checkout_error,7
2025-09-21,North Region,shipping_query,27
2025-09-21,North Region,return_request,10
2025-09-21,North Region,other,40
2025-09-22,East Region,checkout_error,5
2025-09-22,East Region,shipping_query,21
2025-09-22,East Region,return_request,14
2025-09-22,East Region,other,30
2025-09-22,North Region,checkout_error,7
2025-09-22,North Region,shipping_query,32
2025-09-22,North Region,return_request,16
2025-09-22,North Region,other,33
2025-09-23,East Region,checkout_error,10
2025-09-23,East Region,shipping_query,24
2025-09-23,East Region,return_request,11
2025-09-23,East Region,other,28
2025-09-23,North Region,checkout_error,11
2025-09-23,North Region,shipping_query,21
2025-09-23,North Region,return_request,19
2025-09-23,North Region,other,38
2025-09-24,East Region,checkout_error,8
2025-09-24,East Region,shipping_query,27
2025-09-24,East Region,return_request,9
2025-09-24,East Region,other,33
2025-09-24,North Region,checkout_error,11
2025-09-24,North Region,shipping_query,20
2025-09-24,North Region,return_request,19
2025-09-24,North Region,other,31
2025-09-25,East Region,checkout_error,8
2025-09-25,East Region,shipping_query,25
2025-09-25,East Region,return_request,15
2025-09-25,East Region,other,43
2025-09-25,North Region,checkout_error,11
2025-09-25,North Region,shipping_query,25
2025-09-25,North Region,return_request,15
2025-09-25,North Region,other,36
2025-09-26,East Region,checkout_error,6
2025-09-26,East Region,shipping_query,18
2025-09-26,East Region,return_request,7
2025-09-26,East Region,other,38
2025-09-26,North Region,checkout_error,10
2025-09-26,North Region,shipping_query,17
2025-09-26,North Region,return_request,20
2025-09-26,North Region,other,29
2025-09-27,East Region,checkout_error,8
2025-09-27,East Region,shipping_query,18
2025-09-27,East Region,return_request,13
2025-09-27,East Region,other,42
2025-09-27,North Region,checkout_error,10
2025-09-27,North Region,shipping_query,15
2025-09-27,North Region,return_request,13
2025-09-27,North Region,other,38
2025-09-28,East Region,checkout_error,8
2025-09-28,East Region,shipping_query,23
2025-09-28,East Region,return_request,15
2025-09-28,East Region,other,39
2025-09-28,North Region,checkout_error,7
2025-09-28,North Region,shipping_query,19
2025-09-28,North Region,return_request,14
2025-09-28,North Region,other,27
2025-09-29,East Region,checkout_error,8
2025-09-29,East Region,shipping_query,19
2025-09-29,East Region,return_request,12
2025-09-29,East Region,other,37
2025-09-29,North Region,checkout_error,6
2025-09-29,North Region,shipping_query,28
2025-09-29,North Region,return_request,14
2025-09-29,North Region,other,44
2025-09-30,East Region,checkout_error,6
2025-09-30,East Region,shipping_query,16
2025-09-30,East Region,return_request,16
2025-09-30,East Region,other,31
2025-09-30,North Region,checkout_error,7
2025-09-30,North Region,shipping_query,27
2025-09-30,North Region,return_request,14
2025-09-30,North Region,other,39
2025-10-01,East Region,checkout_error,9
